,words,freqs,year
1345,Information,0.01716148961729878,2015
1346,Communications,0.01716148961729878,2015
1347,Technology,0.01716148961729878,2015
1348,founda,0.01716148961729878,2015
1349,connected,0.01716148961729878,2015
1350,260,0.01716148961729878,2015
1351,technology,0.01716148961729878,2015
1352,introduces,0.01716148961729878,2015
1353,ways,0.01716148961729878,2015
1354,producing,0.01716148961729878,2015
1355,cars,0.01716148961729878,2015
1356,chemicals,0.01716148961729878,2015
1357,retail,0.01716148961729878,2015
1358,distributi,0.01716148961729878,2015
1359,reshaping,0.01716148961729878,2015
1360,learn,0.01716148961729878,2015
1361,Being,0.01716148961729878,2015
1362,well-,0.01716148961729878,2015
1363,positioned,0.01716148961729878,2015
1364,determine,0.01716148961729878,2015
1365,pathway,0.01716148961729878,2015
1366,servi,0.01716148961729878,2015
1367,Mapping,0.01716148961729878,2015
1368,Cost,0.01716148961729878,2015
1369,Non-Europe,0.01716148961729878,2015
1370,2014-19,0.01716148961729878,2015
1371,study,0.01716148961729878,2015
1372,published,0.01716148961729878,2015
1373,infrastructures,0.01716148961729878,2015
1374,rail,0.01716148961729878,2015
1375,importan,0.01716148961729878,2015
1376,tly,0.01716148961729878,2015
1377,enormous,0.01716148961729878,2015
1378,info,0.01716148961729878,2015
1379,rmation,0.01716148961729878,2015
1380,expression,0.01716148961729878,2015
1381,creativity,0.01716148961729878,2015
1382,healthcare,0.01716148961729878,2015
1383,Yet,0.01716148961729878,2015
1384,Internet,0.01716148961729878,2015
1385,sell,0.01716148961729878,2015
1386,shop,0.01716148961729878,2015
1387,borders,0.01716148961729878,2015
1388,frustrated,0.01716148961729878,2015
1389,unable,0.01716148961729878,2015
1390,restrictive,0.01716148961729878,2015
1391,impediments,0.01716148961729878,2015
1392,common,0.01716148961729878,2015
1393,high-standard,0.01716148961729878,2015
1394,protecti,0.01716148961729878,2015
1395,restored,0.01716148961729878,2015
1396,tap,0.01716148961729878,2015
1397,Further,0.01716148961729878,2015
1398,ets,0.01716148961729878,2015
1399,achieve,0.01716148961729878,2015
1400,Energy,0.01716148961729878,2015
1401,forward-l,0.01716148961729878,2015
1402,ooking,0.01716148961729878,2015
1403,2030,0.01716148961729878,2015
1404,climat,0.01716148961729878,2015
1405,ergy,0.01716148961729878,2015
1406,internal,0.01716148961729878,2015
1407,et,0.01716148961729878,2015
1408,design,0.01716148961729878,2015
1409,extend,0.01716148961729878,2015
1410,flow,0.01716148961729878,2015
1411,freely,0.01716148961729878,2015
1412,elimin,0.01716148961729878,2015
1413,ate,0.01716148961729878,2015
1414,islands,0.01716148961729878,2015
1415,integrate,0.01716148961729878,2015
1416,renewables,0.01716148961729878,2015
1417,Financing,0.01716148961729878,2015
1418,ructural,0.01716148961729878,2015
1419,modernisation,0.01716148961729878,2015
1420,househol,0.01716148961729878,2015
1421,ds,0.01716148961729878,2015
1422,launching,0.01716148961729878,2015
1423,Regulatory,0.01716148961729878,2015
1424,F,0.01716148961729878,2015
1425,itness,0.01716148961729878,2015
1426,Performance,0.01716148961729878,2015
1427,Programme,0.01716148961729878,2015
1428,legi,0.01716148961729878,2015
1429,slation,0.01716148961729878,2015
1430,lighter,0.01716148961729878,2015
1431,costly,0.01716148961729878,2015
1432,removal,0.01716148961729878,2015
1433,ntioned,0.01716148961729878,2015
1434,go,0.01716148961729878,2015
1435,deployment,0.01716148961729878,2015
1436,Stra,0.01716148961729878,2015
1437,tegic,0.01716148961729878,2015
1438,MEMBER,0.01716148961729878,2015
1439,STATE,0.01716148961729878,2015
1440,Ultimately,0.01716148961729878,2015
1441,underpin,0.01716148961729878,2015
1442,members,0.01716148961729878,2015
1443,proactively,0.01716148961729878,2015
1444,produc,0.01716148961729878,2015
1445,tivity,0.01716148961729878,2015
1446,regaining,0.01716148961729878,2015
1447,thereby,0.01716148961729878,2015
1448,fostering,0.01716148961729878,2015
1449,durable,0.01716148961729878,2015
1450,rebalancing,0.01716148961729878,2015
1451,lessen,0.01716148961729878,2015
1452,nancial,0.01716148961729878,2015
1453,deleveraging,0.01716148961729878,2015
1454,harmfu,0.01716148961729878,2015
1455,prod,0.01716148961729878,2015
1456,uctivity,0.01716148961729878,2015
1457,channels,0.01716148961729878,2015
1458,Despite,0.01716148961729878,2015
1459,achievements,0.01716148961729878,2015
1460,ates,0.01716148961729878,2015
1461,rience,0.01716148961729878,2015
1462,given,0.01716148961729878,2015
1463,evidence,0.01716148961729878,2015
1464,brin,0.01716148961729878,2015
1465,gs,0.01716148961729878,2015
1466,Examples,0.01716148961729878,2015
1467,structur,0.01716148961729878,2015
1468,approved,0.01716148961729878,2015
1469,Law,0.01716148961729878,2015
1470,guaranteeing,0.01716148961729878,2015
1471,unity,0.01716148961729878,2015
1472,interest,0.01716148961729878,2015
1473,establishment,0.01716148961729878,2015
1474,persons,0.01716148961729878,2015
1475,overlapping,0.01716148961729878,2015
1476,addressing,0.01716148961729878,2015
1477,fragmentation,0.01716148961729878,2015
1478,mestic,0.01716148961729878,2015
1479,Spanish,0.01716148961729878,2015
1480,Aut,0.01716148961729878,2015
1481,horities,0.01716148961729878,2015
1482,estimated,0.01716148961729878,2015
1483,enacted,0.01716148961729878,2015
1484,workers,0.01716148961729878,2015
1485,xed-term,0.01716148961729878,2015
1486,aligned,0.01716148961729878,2015
1487,Working,0.01716148961729878,2015
1488,flexible,0.01716148961729878,2015
1489,asures,0.01716148961729878,2015
1490,adapt,0.01716148961729878,2015
1491,eligibility,0.01716148961729878,2015
1492,extended,0.01716148961729878,2015
1493,Service,0.01716148961729878,2015
1494,Active,0.01716148961729878,2015
1495,Labour,0.01716148961729878,2015
1496,Policies,0.01716148961729878,2015
1497,reviewed,0.01716148961729878,2015
1498,rate,0.01716148961729878,2015
1499,declined,0.01716148961729878,2015
1500,Poland,0.01716148961729878,2015
1501,initiated,0.01716148961729878,2015
1502,rm,0.01716148961729878,2015
1503,facilitating,0.01716148961729878,2015
1504,Access,0.01716148961729878,2015
1505,50,0.01716148961729878,2015
1506,lawyers,0.01716148961729878,2015
1507,notaries,0.01716148961729878,2015
1508,estate,0.01716148961729878,2015
1509,agents,0.01716148961729878,2015
1510,taxi,0.01716148961729878,2015
1511,drivers,0.01716148961729878,2015
1512,liberalised,0.01716148961729878,2015
1513,wave,0.01716148961729878,2015
1514,Decisions,0.01716148961729878,2015
1515,covering,0.01716148961729878,2015
1516,91,0.01716148961729878,2015
1517,Polish,0.01716148961729878,2015
1518,April,0.01716148961729878,2015
1519,deregulation,0.01716148961729878,2015
1520,101,0.01716148961729878,2015
1521,planned,0.01716148961729878,2015
1522,aimed,0.01716148961729878,2015
1523,gas,0.01716148961729878,2015
1524,electricity,0.01716148961729878,2015
1525,Italian,0.01716148961729878,2015
1526,long-st,0.01716148961729878,2015
1527,anding,0.01716148961729878,2015
1528,issue,0.01716148961729878,2015
1529,estimates,0.01716148961729878,2015
1530,gulator,0.01716148961729878,2015
1531,end-users,0.01716148961729878,2015
1532,focusing,0.01716148961729878,2015
1533,attention,0.01716148961729878,2015
1534,chosen,0.01716148961729878,2015
1535,exact,0.01716148961729878,2015
1536,Within,0.01716148961729878,2015
1537,atten,0.01716148961729878,2015
1538,paid,0.01716148961729878,2015
1539,co-ordination,0.01716148961729878,2015
1540,synergies,0.01716148961729878,2015
1541,spill,0.01716148961729878,2015
1542,overs,0.01716148961729878,2015
1543,tackling,0.01716148961729878,2015
1544,ountries,0.01716148961729878,2015
1545,entrepreneurs,0.01716148961729878,2015
1546,cont,0.01716148961729878,2015
1547,inuous,0.01716148961729878,2015
1548,encouraged,0.01716148961729878,2015
1549,easily,0.01716148961729878,2015
1550,occupa,0.01716148961729878,2015
1551,tions,0.01716148961729878,2015
1552,and/or,0.01716148961729878,2015
1553,provid,0.01716148961729878,2015
1554,suitable,0.01716148961729878,2015
1555,recruitment,0.01716148961729878,2015
1556,offering,0.01716148961729878,2015
1557,thos,0.01716148961729878,2015
1558,looking,0.01716148961729878,2015
1559,ners,0.01716148961729878,2015
1560,schemes,0.01716148961729878,2015
1561,Reforms,0.01716148961729878,2015
1562,targeting,0.01716148961729878,2015
1563,labo,0.01716148961729878,2015
1564,ur,0.01716148961729878,2015
1565,reductions,0.01716148961729878,2015
1566,intensif,0.01716148961729878,2015
1567,ied,0.01716148961729878,2015
1568,Reducing,0.01716148961729878,2015
1569,segmentation,0.01716148961729878,2015
1570,eliminate,0.01716148961729878,2015
1571,under-,0.01716148961729878,2015
1572,temporary,0.01716148961729878,2015
1573,contract,0.01716148961729878,2015
1574,upward,0.01716148961729878,2015
1575,skilled,0.01716148961729878,2015
1576,growi,0.01716148961729878,2015
1577,green,0.01716148961729878,2015
1578,responsiveness,0.01716148961729878,2015
1579,signals,0.01716148961729878,2015
1580,Vocational,0.01716148961729878,2015
1581,dual,0.01716148961729878,2015
1582,upgraded,0.01716148961729878,2015
1583,Life,0.01716148961729878,2015
1584,learning,0.01716148961729878,2015
1585,sectoral,0.01716148961729878,2015
1586,Benefit,0.01716148961729878,2015
1587,mbine,0.01716148961729878,2015
1588,replacement,0.01716148961729878,2015
1589,activating,0.01716148961729878,2015
1590,enabling,0.01716148961729878,2015
1591,individual,0.01716148961729878,2015
1592,delivered,0.01716148961729878,2015
1593,one-stop,0.01716148961729878,2015
1594,shops,0.01716148961729878,2015
1595,disincentives,0.01716148961729878,2015
1596,seeking,0.01716148961729878,2015
1597,employ,0.01716148961729878,2015
1598,d.,0.01716148961729878,2015
1599,Guarantee,0.01716148961729878,2015
1600,represents,0.01716148961729878,2015
1601,combini,0.01716148961729878,2015
1602,effectively,0.01716148961729878,2015
1603,availa,0.01716148961729878,2015
1604,6.4,0.01716148961729878,2015
1605,Initiative,0.01716148961729878,2015
1606,effici,0.01716148961729878,2015
1607,ently,0.01716148961729878,2015
1608,levant,0.01716148961729878,2015
1609,worth,0.01716148961729878,2015
1610,Fran,0.01716148961729878,2015
1611,Lithuania,0.01716148961729878,2015
1612,allowing,0.01716148961729878,2015
1613,pre-financing,0.01716148961729878,2015
1614,payments,0.01716148961729878,2015
1615,orde,0.01716148961729878,2015
1616,adopt,0.01716148961729878,2015
1617,observations,0.01716148961729878,2015
1618,soon,0.01716148961729878,2015
1619,unfill,0.01716148961729878,2015
1620,vacancies,0.01716148961729878,2015
1621,geographic,0.01716148961729878,2015
1622,appears,0.01716148961729878,2015
1623,using,0.01716148961729878,2015
1624,quire,0.01716148961729878,2015
1625,portability,0.01716148961729878,2015
1626,rights,0.01716148961729878,2015
1627,helping,0.01716148961729878,2015
1628,informed,0.01716148961729878,2015
1629,choice,0.01716148961729878,2015
1630,EURES,0.01716148961729878,2015
1631,sa,0.01716148961729878,2015
1632,steps,0.01716148961729878,2015
1633,abuse,0.01716148961729878,2015
1634,event,0.01716148961729878,2015
1635,brain,0.01716148961729878,2015
1636,drain,0.01716148961729878,2015
1637,Enhanced,0.01716148961729878,2015
1638,exchange,0.01716148961729878,2015
1639,informa,0.01716148961729878,2015
1640,good,0.01716148961729878,2015
1641,try,0.01716148961729878,2015
1642,Some,0.01716148961729878,2015
1643,correction,0.01716148961729878,2015
1644,pre-crisis,0.01716148961729878,2015
1645,outpacing,0.01716148961729878,2015
1646,Collective,0.01716148961729878,2015
1647,increases,0.01716148961729878,2015
1648,Pension,0.01716148961729878,2015
1649,Across,0.01716148961729878,2015
1650,Stat,0.01716148961729878,2015
1651,sounder,0.01716148961729878,2015
1652,footing,0.01716148961729878,2015
1653,mirrored,0.01716148961729878,2015
1654,recommen,0.01716148961729878,2015
1655,dations,0.01716148961729878,2015
1656,financia,0.01716148961729878,2015
1657,pensio,0.01716148961729878,2015
1658,ns,0.01716148961729878,2015
1659,pres,0.01716148961729878,2015
1660,erved,0.01716148961729878,2015
1661,decent,0.01716148961729878,2015
1662,ensured,0.01716148961729878,2015
1663,creasing,0.01716148961729878,2015
1664,longevity,0.01716148961729878,2015
1665,dynamic,0.01716148961729878,2015
1666,age,0.01716148961729878,2015
1667,retir,0.01716148961729878,2015
1668,linking,0.01716148961729878,2015
1669,statutory,0.01716148961729878,2015
1670,expectancy,0.01716148961729878,2015
1671,systematically,0.01716148961729878,2015
1672,ensu,0.01716148961729878,2015
1673,Social,0.01716148961729878,2015
1674,mechan,0.01716148961729878,2015
1675,isms,0.01716148961729878,2015
1676,person,0.01716148961729878,2015
1677,Th,0.01716148961729878,2015
1678,ere,0.01716148961729878,2015
1679,simplified,0.01716148961729878,2015
1680,affordable,0.01716148961729878,2015
1681,childcare,0.01716148961729878,2015
1682,school,0.01716148961729878,2015
1683,leaving,0.01716148961729878,2015
1684,assistance,0.01716148961729878,2015
1685,housing,0.01716148961729878,2015
1686,13,0.01716148961729878,2015
1687,Healthcare,0.01716148961729878,2015
1688,structures,0.01716148961729878,2015
1689,eHealth,0.01716148961729878,2015
1690,upgradi,0.01716148961729878,2015
1691,opening,0.01716148961729878,2015
1692,recommendation,0.01716148961729878,2015
1693,issued,0.01716148961729878,2015
1694,ndustries,0.01716148961729878,2015
1695,prof,0.01716148961729878,2015
1696,essions,0.01716148961729878,2015
1697,Effective,0.01716148961729878,2015
1698,enforcement,0.01716148961729878,2015
1699,consumer,0.01716148961729878,2015
1700,trust,0.01716148961729878,2015
1701,isation,0.01716148961729878,2015
1702,numerous,0.01716148961729878,2015
1703,entry,0.01716148961729878,2015
1704,2006,0.01716148961729878,2015
1705,impr,0.01716148961729878,2015
1706,GD,0.01716148961729878,2015
1707,P,0.01716148961729878,2015
1708,run,0.01716148961729878,2015
1709,top,0.01716148961729878,2015
1710,persistence,0.01716148961729878,2015
1711,exceptions,0.01716148961729878,2015
1712,principles,0.01716148961729878,2015
1713,foreseen,0.01716148961729878,2015
1714,lengthy,0.01716148961729878,2015
1715,reaping,0.01716148961729878,2015
1716,Stepping,0.01716148961729878,2015
1717,removing,0.01716148961729878,2015
1718,disproportionate,0.01716148961729878,2015
1719,unjustified,0.01716148961729878,2015
1720,authorisation,0.01716148961729878,2015
1721,shareholding,0.01716148961729878,2015
1722,ii,0.01716148961729878,2015
1723,ack,0.01716148961729878,2015
1724,legisl,0.01716148961729878,2015
1725,applicable,0.01716148961729878,2015
1726,providing,0.01716148961729878,2015
1727,cross-border,0.01716148961729878,2015
1728,iii,0.01716148961729878,2015
1729,mutual,0.01716148961729878,2015
1730,recognition,0.01716148961729878,2015
1731,cumbersome,0.01716148961729878,2015
1732,Points,0.01716148961729878,2015
1733,Contact,0.01716148961729878,2015
1734,ogress,0.01716148961729878,2015
1735,tual,0.01716148961729878,2015
1736,v,0.01716148961729878,2015
1737,con,0.01716148961729878,2015
1738,tinue,0.01716148961729878,2015
1739,conditi,0.01716148961729878,2015
1740,Efforts,0.01716148961729878,2015
1741,ment-friendly,0.01716148961729878,2015
1742,partnerships,0.01716148961729878,2015
1743,state,0.01716148961729878,2015
1744,owned,0.01716148961729878,2015
1745,terprises,0.01716148961729878,2015
1746,carefully,0.01716148961729878,2015
1747,procurement,0.01716148961729878,2015
1748,op,0.01716148961729878,2015
1749,ened,0.01716148961729878,2015
1750,us,0.01716148961729878,2015
1751,legislati,0.01716148961729878,2015
1752,implies,0.01716148961729878,2015
1753,proc,0.01716148961729878,2015
1754,uring,0.01716148961729878,2015
1755,plan,0.01716148961729878,2015
1756,strengthened,0.01716148961729878,2015
1757,e-procuremen,0.01716148961729878,2015
1758,t.,0.01716148961729878,2015
1759,Well-functioning,0.01716148961729878,2015
1760,insolvency,0.01716148961729878,2015
1761,reallocation,0.01716148961729878,2015
1762,kick-starting,0.01716148961729878,2015
1763,prio,0.01716148961729878,2015
1764,ritise,0.01716148961729878,2015
1765,regard,0.01716148961729878,2015
1766,J.,0.01716148961729878,2015
1767,Monteagudo,0.01716148961729878,2015
1768,A.,0.01716148961729878,2015
1769,Rutkowski,0.01716148961729878,2015
1770,D.,0.01716148961729878,2015
1771,Lorenzani,0.01716148961729878,2015
1772,Papers,0.01716148961729878,2015
1773,456,0.01716148961729878,2015
1774,//ec.europa.eu/economy_finance/publications/economic_paper/2012/pdf/ecp_456_en.pdf,0.01716148961729878,2015
1775,261,0.01716148961729878,2015
1776,policy-making,0.01716148961729878,2015
1777,keep,0.01716148961729878,2015
1778,investment-frie,0.01716148961729878,2015
1779,ndly,0.01716148961729878,2015
1780,condition,0.01716148961729878,2015
1781,fast,0.01716148961729878,2015
1782,growing,0.01716148961729878,2015
1783,administrations,0.01716148961729878,2015
1784,i.e,0.01716148961729878,2015
1785,times,0.01716148961729878,2015
1786,tighter,0.01716148961729878,2015
1787,improvi,0.01716148961729878,2015
1788,leviating,0.01716148961729878,2015
1789,firms,0.01716148961729878,2015
1790,adapting,0.01716148961729878,2015
1791,vast,0.01716148961729878,2015
1792,embarked,0.01716148961729878,2015
1793,territorial,0.01716148961729878,2015
1794,two-fold,0.01716148961729878,2015
1795,objective,0.01716148961729878,2015
1796,achieving,0.01716148961729878,2015
1797,organisation,0.01716148961729878,2015
1798,decision-making,0.01716148961729878,2015
1799,clarific,0.01716148961729878,2015
1800,competences,0.01716148961729878,2015
1801,layers,0.01716148961729878,2015
1802,similar,0.01716148961729878,2015
1803,regu,0.01716148961729878,2015
1804,latory,0.01716148961729878,2015
1805,fitness,0.01716148961729878,2015
1806,pursu,0.01716148961729878,2015
1807,sh,0.01716148961729878,2015
1808,ould,0.01716148961729878,2015
1809,legislatio,0.01716148961729878,2015
1810,pave,0.01716148961729878,2015
1811,business-,0.01716148961729878,2015
1812,citizen-friendly,0.01716148961729878,2015
1813,securing,0.01716148961729878,2015
1814,indepe,0.01716148961729878,2015
1815,ndent,0.01716148961729878,2015
1816,prerequisite,0.01716148961729878,2015
1817,length,0.01716148961729878,2015
1818,proceedings,0.01716148961729878,2015
1819,pending,0.01716148961729878,2015
1820,insu,0.01716148961729878,2015
1821,fficient,0.01716148961729878,2015
1822,ICT,0.01716148961729878,2015
1823,otion,0.01716148961729878,2015
1824,independence,0.01716148961729878,2015
1825,PURSUING,0.01716148961729878,2015
1826,FISCAL,0.01716148961729878,2015
1827,RESPONSIBILITY,0.01716148961729878,2015
1828,sharp,0.01716148961729878,2015
1829,vels,0.01716148961729878,2015
1830,fina,0.01716148961729878,2015
1831,nces,0.01716148961729878,2015
1832,break,0.01716148961729878,2015
1833,vicious,0.01716148961729878,2015
1834,circle,0.01716148961729878,2015
1835,instability,0.01716148961729878,2015
1836,adjustments,0.01716148961729878,2015
1837,succeeded,0.01716148961729878,2015
1838,defic,0.01716148961729878,2015
1839,stabilising,0.01716148961729878,2015
1840,unde,0.01716148961729878,2015
1841,excessive,0.01716148961729878,2015
1842,reflects,0.01716148961729878,2015
1843,imp,0.01716148961729878,2015
1844,rovements,0.01716148961729878,2015
1845,neutral,0.01716148961729878,2015
1846,weigh,0.01716148961729878,2015
1847,Nevertheless,0.01716148961729878,2015
1848,elevat,0.01716148961729878,2015
1849,makes,0.01716148961729878,2015
1850,adverse,0.01716148961729878,2015
1851,drag,0.01716148961729878,2015
1852,Such,0.01716148961729878,2015
1853,represent,0.01716148961729878,2015
1854,reat,0.01716148961729878,2015
1855,reversed,0.01716148961729878,2015
1856,obligations,0.01716148961729878,2015
1857,Stab,0.01716148961729878,2015
1858,ility,0.01716148961729878,2015
1859,combination,0.01716148961729878,2015
1860,responsib,0.01716148961729878,2015
1861,First,0.01716148961729878,2015
1862,accord,0.01716148961729878,2015
1863,faced,0.01716148961729878,2015
1864,sustainabilit,0.01716148961729878,2015
1865,consolidating,0.01716148961729878,2015
1866,fisc,0.01716148961729878,2015
1867,lay,0.01716148961729878,2015
1868,stick,0.01716148961729878,2015
1869,trajectory,0.01716148961729878,2015
1870,Second,0.01716148961729878,2015
1871,strategi,0.01716148961729878,2015
1872,manner,0.01716148961729878,2015
1873,veral,0.01716148961729878,2015
1874,consistent,0.01716148961729878,2015
1875,expend,0.01716148961729878,2015
1876,iture,0.01716148961729878,2015
1877,restraint,0.01716148961729878,2015
1878,possibl,0.01716148961729878,2015
1879,distortive,0.01716148961729878,2015
1880,Responsible,0.01716148961729878,2015
1881,gone,0.01716148961729878,2015
1882,consolidati,0.01716148961729878,2015
1883,friendly,0.01716148961729878,2015
1884,excessively,0.01716148961729878,2015
1885,concentrated,0.01716148961729878,2015
1886,hikes,0.01716148961729878,2015
1887,optimal,0.01716148961729878,2015
1888,alread,0.01716148961729878,2015
1889,item,0.01716148961729878,2015
1890,ta,0.01716148961729878,2015
1891,rgeted,0.01716148961729878,2015
1892,among,0.01716148961729878,2015
1893,adjustme,0.01716148961729878,2015
1894,resort,0.01716148961729878,2015
1895,abating,0.01716148961729878,2015
1896,onsolidation,0.01716148961729878,2015
1897,moderating,0.01716148961729878,2015
1898,b,0.01716148961729878,2015
1899,een,0.01716148961729878,2015
1900,visible,0.01716148961729878,2015
1901,seen,0.01716148961729878,2015
1902,fa,0.01716148961729878,2015
1903,halted,0.01716148961729878,2015
1904,mo,0.01716148961729878,2015
1905,feature,0.01716148961729878,2015
1906,meas,0.01716148961729878,2015
1907,ures,0.01716148961729878,2015
1908,ambition,0.01716148961729878,2015
1909,falls,0.01716148961729878,2015
1910,short,0.01716148961729878,2015
1911,revenue,0.01716148961729878,2015
1912,stimulated,0.01716148961729878,2015
1913,shifting,0.01716148961729878,2015
1914,away,0.01716148961729878,2015
1915,types,0.01716148961729878,2015
1916,detr,0.01716148961729878,2015
1917,imental,0.01716148961729878,2015
1918,recurrent,0.01716148961729878,2015
1919,property,0.01716148961729878,2015
1920,consumption,0.01716148961729878,2015
1921,stributional,0.01716148961729878,2015
1922,shift,0.01716148961729878,2015
1923,long-standing,0.01716148961729878,2015
1924,problem,0.01716148961729878,2015
1925,40,0.01716148961729878,2015
1926,cost,0.01716148961729878,2015
1927,employing,0.01716148961729878,2015
1928,take-home,0.01716148961729878,2015
1929,pay,0.01716148961729878,2015
1930,Broadeni,0.01716148961729878,2015
1931,bases,0.01716148961729878,2015
1932,fficiency,0.01716148961729878,2015
1933,compliance,0.01716148961729878,2015
1934,fight,0.01716148961729878,2015
1935,aggressive,0.01716148961729878,2015
1936,planning,0.01716148961729878,2015
1937,items,0.01716148961729878,2015
1938,quick,0.01716148961729878,2015
1939,Welfare,0.01716148961729878,2015
1940,combat,0.01716148961729878,2015
1941,inclusion,0.01716148961729878,2015
1942,achie,0.01716148961729878,2015
1943,ving,0.01716148961729878,2015
1944,targets,0.01716148961729878,2015
1945,eight,0.01716148961729878,2015
1946,engaged,0.01716148961729878,2015
1947,United,0.01716148961729878,2015
1948,Kingdom,0.01716148961729878,2015
1949,Netherlands,0.01716148961729878,2015
1950,France,0.01716148961729878,2015
1951,Irel,0.01716148961729878,2015
1952,Denmark,0.01716148961729878,2015
1953,Sweden,0.01716148961729878,2015
1954,Sharing,0.01716148961729878,2015
1955,experience,0.01716148961729878,2015
1956,gained,0.01716148961729878,2015
1957,widely,0.01716148961729878,2015
1958,ri,0.01716148961729878,2015
1959,ght,0.01716148961729878,2015
1960,puts,0.01716148961729878,2015
1961,terms,0.01716148961729878,2015
1962,nominal,0.01716148961729878,2015
1963,outside,0.01716148961729878,2015
1964,filtered,0.01716148961729878,2015
1965,whether,0.01716148961729878,2015
1966,asymmetric,0.01716148961729878,2015
1967,windfall,0.01716148961729878,2015
1968,get,0.01716148961729878,2015
1969,idea,0.01716148961729878,2015
1970,underlying,0.01716148961729878,2015
1971,Each,0.01716148961729878,2015
1972,assessed,0.01716148961729878,2015
1973,individually,0.01716148961729878,2015
1974,situ,0.01716148961729878,2015
1975,posed,0.01716148961729878,2015
1976,pens,0.01716148961729878,2015
1977,16,0.01716148961729878,2015
1978,STREAMLINING,0.01716148961729878,2015
1979,OUR,0.01716148961729878,2015
1980,GOVERNANCE,0.01716148961729878,2015
1981,SYSTEM,0.01716148961729878,2015
1982,MAKE,0.01716148961729878,2015
1983,IT,0.01716148961729878,2015
1984,MORE,0.01716148961729878,2015
1985,EFFECTIVE,0.01716148961729878,2015
1986,INCREASE,0.01716148961729878,2015
1987,OWNERSHIP,0.01716148961729878,2015
1988,launches,0.01716148961729878,2015
1989,nnual,0.01716148961729878,2015
1990,known,0.01716148961729878,2015
1991,combines,0.01716148961729878,2015
1992,macroe,0.01716148961729878,2015
1993,conomic,0.01716148961729878,2015
1994,decision,0.01716148961729878,2015
1995,prepared,0.01716148961729878,2015
1996,Since,0.01716148961729878,2015
1997,initiate,0.01716148961729878,2015
1998,guide,0.01716148961729878,2015
1999,Accompanying,0.01716148961729878,2015
2000,six,0.01716148961729878,2015
2001,vehicle,0.01716148961729878,2015
2002,resulting,0.01716148961729878,2015
2003,unsatisfactory,0.01716148961729878,2015
2004,considers,0.01716148961729878,2015
2005,giving,0.01716148961729878,2015
2006,incr,0.01716148961729878,2015
2007,eased,0.01716148961729878,2015
2008,Annex,0.01716148961729878,2015
2009,owne,0.01716148961729878,2015
2010,rship,0.01716148961729878,2015
2011,acceptance,0.01716148961729878,2015
2012,credibility,0.01716148961729878,2015
2013,implementa,0.01716148961729878,2015
2014,presen,0.01716148961729878,2015
2015,ted,0.01716148961729878,2015
2016,Following,0.01716148961729878,2015
2017,stock-taking,0.01716148961729878,2015
2018,Comm,0.01716148961729878,2015
2019,unication,0.01716148961729878,2015
2020,gy,0.01716148961729878,2015
2021,released,0.01716148961729878,2015
2022,outcome,0.01716148961729878,2015
2023,consultation,0.01716148961729878,2015
2024,summary,0.01716148961729878,2015
2025,inputs,0.01716148961729878,2015
2026,received,0.01716148961729878,2015
2027,interested,0.01716148961729878,2015
2028,parties,0.01716148961729878,2015
2029,succeed,0.01716148961729878,2015
2030,ther,0.01716148961729878,2015
2031,broad,0.01716148961729878,2015
2032,consensus,0.01716148961729878,2015
2033,stakeholder,0.01716148961729878,2015
2034,partne,0.01716148961729878,2015
2035,rs,0.01716148961729878,2015
2036,civil,0.01716148961729878,2015
2037,ies,0.01716148961729878,2015
2038,decided,0.01716148961729878,2015
2039,associate,0.01716148961729878,2015
2040,Parliamentary,0.01716148961729878,2015
2041,week,0.01716148961729878,2015
2042,involve,0.01716148961729878,2015
2043,905,0.01716148961729878,2015
2044,28,0.01716148961729878,2015
2045,assessments,0.01716148961729878,2015
2046,yearly,0.01716148961729878,2015
2047,recommendationshttp,0.01716148961729878,2015
2048,//ec.europa.eu/europe2020/making-it-happen/country-,0.01716148961729878,2015
2049,specific-recommendations/index_en.htm,0.01716148961729878,2015
2050,130,0.01716148961729878,2015
2051,Taking,0.01716148961729878,2015
2052,inclusive,0.01716148961729878,2015
2053,17,0.01716148961729878,2015
2054,monitor,0.01716148961729878,2015
2055,Work,0.01716148961729878,2015
2056,soci,0.01716148961729878,2015
2057,Monetary,0.01716148961729878,2015
2058,employme,0.01716148961729878,2015
2059,indicators,0.01716148961729878,2015
2060,understanding,0.01716148961729878,2015
2061,risks,0.01716148961729878,2015
2062,associated,0.01716148961729878,2015
2063,tested,0.01716148961729878,2015
2064,implem,0.01716148961729878,2015
2065,ented,0.01716148961729878,2015
2066,proposals,0.01716148961729878,2015
2067,elaborated,0.01716148961729878,2015
2068,President,0.01716148961729878,2015
2069,Co,0.01716148961729878,2015
2070,mmission,0.01716148961729878,2015
2071,Presidents,0.01716148961729878,2015
2072,Eurogroup.11,0.01716148961729878,2015
2073,CONCLUSION,0.01716148961729878,2015
2074,pol,0.01716148961729878,2015
2075,icy,0.01716148961729878,2015
2076,pursue,0.01716148961729878,2015
2077,around,0.01716148961729878,2015
2078,accelerating,0.01716148961729878,2015
2079,pursuing,0.01716148961729878,2015
2080,responsible,0.01716148961729878,2015
2081,matter,0.01716148961729878,2015
2082,shoul,0.01716148961729878,2015
2083,endorse,0.01716148961729878,2015
2084,Su,0.01716148961729878,2015
2085,rvey,0.01716148961729878,2015
2086,concluding,0.01716148961729878,2015
