,words,freqs,year
933,created,0.017364125716270183,2014
934,hardship,0.017364125716270183,2014
935,Signs,0.017364125716270183,2014
936,encouragement,0.017364125716270183,2014
937,avoiding,0.017364125716270183,2014
938,complac,0.017364125716270183,2014
939,ency,0.017364125716270183,2014
940,fatigue,0.017364125716270183,2014
941,biggest,0.017364125716270183,2014
942,keep,0.017364125716270183,2014
943,gradual,0.017364125716270183,2014
944,engine,0.017364125716270183,2014
945,airness,0.017364125716270183,2014
946,siderations,0.017364125716270183,2014
947,clarity,0.017364125716270183,2014
948,success,0.017364125716270183,2014
949,acceptability,0.017364125716270183,2014
950,Secondly,0.017364125716270183,2014
951,except,0.017364125716270183,2014
952,review,0.017364125716270183,2014
953,whether,0.017364125716270183,2014
954,Annex,0.017364125716270183,2014
955,//ec.eur,0.017364125716270183,2014
956,opa.eu/europe2020/index_en.htm,0.017364125716270183,2014
957,//ec.europa.eu/economy_finance/eu/forecasts/2013_autumn_forecast_en.htm,0.017364125716270183,2014
958,790,0.017364125716270183,2014
959,Draft,0.017364125716270183,2014
960,Joint,0.017364125716270183,2014
961,Repor,0.017364125716270183,2014
962,801,0.017364125716270183,2014
963,achieve,0.017364125716270183,2014
964,detailed,0.017364125716270183,2014
965,pub,0.017364125716270183,2014
966,lished,0.017364125716270183,2014
967,shortly,0.017364125716270183,2014
968,iscussions,0.017364125716270183,2014
969,Monetary,0.017364125716270183,2014
970,progressing,0.017364125716270183,2014
971,Presiden,0.017364125716270183,2014
972,rulebook,0.017364125716270183,2014
973,regime,0.017364125716270183,2014
974,dimension,0.017364125716270183,2014
975,consultative,0.017364125716270183,2014
976,convergence,0.017364125716270183,2014
977,Thirdly,0.017364125716270183,2014
978,fi,0.017364125716270183,2014
979,rst,0.017364125716270183,2014
980,projects,0.017364125716270183,2014
981,conducted,0.017364125716270183,2014
982,jointly,0.017364125716270183,2014
983,wide,0.017364125716270183,2014
984,EUR,0.017364125716270183,2014
985,400,0.017364125716270183,2014
986,billion,0.017364125716270183,2014
987,mobilised,0.017364125716270183,2014
988,discussing,0.017364125716270183,2014
989,technical,0.017364125716270183,2014
990,rogrammes,0.017364125716270183,2014
991,brought,0.017364125716270183,2014
992,powerful,0.017364125716270183,2014
993,concentrated,0.017364125716270183,2014
994,Taken,0.017364125716270183,2014
995,completing,0.017364125716270183,2014
996,Internal,0.017364125716270183,2014
997,Market,0.017364125716270183,2014
998,connecting,0.017364125716270183,2014
999,pursuit,0.017364125716270183,2014
1000,agenda,0.017364125716270183,2014
1001,ational,0.017364125716270183,2014
1002,synergies,0.017364125716270183,2014
1003,Against,0.017364125716270183,2014
1004,deployed,0.017364125716270183,2014
1005,proposing,0.017364125716270183,2014
1006,changing,0.017364125716270183,2014
1007,circumstances,0.017364125716270183,2014
1008,Memb,0.017364125716270183,2014
1009,varying,0.017364125716270183,2014
1010,degrees,0.017364125716270183,2014
1011,rest,0.017364125716270183,2014
1012,text,0.017364125716270183,2014
1013,conso,0.017364125716270183,2014
1014,lidation,0.017364125716270183,2014
1015,Restoring,0.017364125716270183,2014
1016,today,0.017364125716270183,2014
1017,tomorrow,0.017364125716270183,2014
1018,//www.consilium.europa.eu/uedocs/cms_Data/docs/pressdata/en/ec/134069.pdf,0.017364125716270183,2014
1019,690,0.017364125716270183,2014
1020,166,0.017364125716270183,2014
1021,Tackling,0.017364125716270183,2014
1022,consequences,0.017364125716270183,2014
1023,Modernising,0.017364125716270183,2014
1024,list,0.017364125716270183,2014
1025,hierarchy,0.017364125716270183,2014
1026,demonstrates,0.017364125716270183,2014
1027,top,0.017364125716270183,2014
1028,Before,0.017364125716270183,2014
1029,section,0.017364125716270183,2014
1030,looks,0.017364125716270183,2014
1031,achievemen,0.017364125716270183,2014
1032,highlights,0.017364125716270183,2014
1033,political,0.017364125716270183,2014
1034,EEPENING,0.017364125716270183,2014
1035,UROPEAN,0.017364125716270183,2014
1036,EMESTER,0.017364125716270183,2014
1037,Launched,0.017364125716270183,2014
1038,cornerstone,0.017364125716270183,2014
1039,grated,0.017364125716270183,2014
1040,surveillance,0.017364125716270183,2014
1041,builds,0.017364125716270183,2014
1042,provisions,0.017364125716270183,2014
1043,tools,0.017364125716270183,2014
1044,prevent,0.017364125716270183,2014
1045,correct,0.017364125716270183,2014
1046,cove,0.017364125716270183,2014
1047,rs,0.017364125716270183,2014
1048,started,0.017364125716270183,2014
1049,close,0.017364125716270183,2014
1050,partnership,0.017364125716270183,2014
1051,tim,0.017364125716270183,2014
1052,etables,0.017364125716270183,2014
1053,adjusted,0.017364125716270183,2014
1054,predictable,0.017364125716270183,2014
1055,embarked,0.017364125716270183,2014
1056,detail,0.017364125716270183,2014
1057,Substantial,0.017364125716270183,2014
1058,bodie,0.017364125716270183,2014
1059,numerical,0.017364125716270183,2014
1060,difficult,0.017364125716270183,2014
1061,stabilise,0.017364125716270183,2014
1062,perception,0.017364125716270183,2014
1063,lowering,0.017364125716270183,2014
1064,spreads,0.017364125716270183,2014
1065,contributed,0.017364125716270183,2014
1066,preserving,0.017364125716270183,2014
1067,stabilising,0.017364125716270183,2014
1068,special,0.017364125716270183,2014
1069,receive,0.017364125716270183,2014
1070,offer,0.017364125716270183,2014
1071,apprenticeship,0.017364125716270183,2014
1072,traineeship,0.017364125716270183,2014
1073,months,0.017364125716270183,2014
1074,leaving,0.017364125716270183,2014
1075,formal,0.017364125716270183,2014
1076,recov,0.017364125716270183,2014
1077,ery,0.017364125716270183,2014
1078,opening,0.017364125716270183,2014
1079,ctors,0.017364125716270183,2014
1080,surplus,0.017364125716270183,2014
1081,dynamic,0.017364125716270183,2014
1082,progre,0.017364125716270183,2014
1083,ss,0.017364125716270183,2014
1084,assist,0.017364125716270183,2014
1085,much,0.017364125716270183,2014
1086,goods,0.017364125716270183,2014
1087,roductivity,0.017364125716270183,2014
1088,slower,0.017364125716270183,2014
1089,even,0.017364125716270183,2014
1090,delayed,0.017364125716270183,2014
1091,competition,0.017364125716270183,2014
1092,spur,0.017364125716270183,2014
1093,investm,0.017364125716270183,2014
1094,ent,0.017364125716270183,2014
1095,reallocation,0.017364125716270183,2014
1096,deepening,0.017364125716270183,2014
1097,Greater,0.017364125716270183,2014
1098,changed,0.017364125716270183,2014
1099,st,0.017364125716270183,2014
1100,epping,0.017364125716270183,2014
1101,interactions,0.017364125716270183,2014
1102,understanding,0.017364125716270183,2014
1103,acceptance,0.017364125716270183,2014
1104,continues,0.017364125716270183,2014
1105,recommend,0.017364125716270183,2014
1106,Reform,0.017364125716270183,2014
1107,NRP,0.017364125716270183,2014
1108,Convergence,0.017364125716270183,2014
1109,SCP,0.017364125716270183,2014
1110,parties,0.017364125716270183,2014
1111,sub,0.017364125716270183,2014
1112,actors,0.017364125716270183,2014
1113,Stron,0.017364125716270183,2014
1114,ger,0.017364125716270183,2014
1115,pressures,0.017364125716270183,2014
1116,prevented,0.017364125716270183,2014
1117,devoted,0.017364125716270183,2014
1118,relating,0.017364125716270183,2014
1119,productivit,0.017364125716270183,2014
1120,holistically,0.017364125716270183,2014
1121,removing,0.017364125716270183,2014
1122,rigidities,0.017364125716270183,2014
1123,Better,0.017364125716270183,2014
1124,decide,0.017364125716270183,2014
1125,suits,0.017364125716270183,2014
1126,best,0.017364125716270183,2014
1127,rests,0.017364125716270183,2014
1128,fellow,0.017364125716270183,2014
1129,governments,0.017364125716270183,2014
1130,realise,0.017364125716270183,2014
1131,engage,0.017364125716270183,2014
1132,openly,0.017364125716270183,2014
1133,multilateral,0.017364125716270183,2014
1134,institutional,0.017364125716270183,2014
1135,framewo,0.017364125716270183,2014
1136,rks,0.017364125716270183,2014
1137,Communication,0.017364125716270183,2014
1138,ideas,0.017364125716270183,2014
1139,quasi,0.017364125716270183,2014
1140,stronger,0.017364125716270183,2014
1141,implemen,0.017364125716270183,2014
1142,tation,0.017364125716270183,2014
1143,adoption,0.017364125716270183,2014
1144,voluntary,0.017364125716270183,2014
1145,prev,0.017364125716270183,2014
1146,entive,0.017364125716270183,2014
1147,mandatory,0.017364125716270183,2014
1148,correspond,0.017364125716270183,2014
1149,plan,0.017364125716270183,2014
1150,1176/2011,0.017364125716270183,2014
1151,su,0.017364125716270183,2014
1152,pport,0.017364125716270183,2014
1153,thoroughly,0.017364125716270183,2014
1154,without,0.017364125716270183,2014
1155,three,0.017364125716270183,2014
1156,form,0.017364125716270183,2014
1157,principles,0.017364125716270183,2014
1158,URSUING,0.017364125716270183,2014
1159,DIFFERENTIAT,0.017364125716270183,2014
1160,ED,0.017364125716270183,2014
1161,FRIENDLY,0.017364125716270183,2014
1162,FISCAL,0.017364125716270183,2014
1163,CONS,0.017364125716270183,2014
1164,OLIDATION,0.017364125716270183,2014
1165,Progress,0.017364125716270183,2014
1166,latest,0.017364125716270183,2014
1167,nominal,0.017364125716270183,2014
1168,6.9,0.017364125716270183,2014
1169,2009,0.017364125716270183,2014
1170,3.5,0.017364125716270183,2014
1171,cyclical,0.017364125716270183,2014
1172,net,0.017364125716270183,2014
1173,temporary,0.017364125716270183,2014
1174,0.6,0.017364125716270183,2014
1175,percentage,0.017364125716270183,2014
1176,Furt,0.017364125716270183,2014
1177,hermore,0.017364125716270183,2014
1178,peak,0.017364125716270183,2014
1179,decreasing,0.017364125716270183,2014
1180,2015,0.017364125716270183,2014
1181,onwards,0.017364125716270183,2014
1182,pressure,0.017364125716270183,2014
1183,sov,0.017364125716270183,2014
1184,ereign,0.017364125716270183,2014
1185,moderated,0.017364125716270183,2014
1186,Creating,0.017364125716270183,2014
1187,rising,0.017364125716270183,2014
1188,population,0.017364125716270183,2014
1189,oticeable,0.017364125716270183,2014
1190,reach,0.017364125716270183,2014
1191,sou,0.017364125716270183,2014
1192,positions,0.017364125716270183,2014
1193,Latvia,0.017364125716270183,2014
1194,Spain,0.017364125716270183,2014
1195,restructur,0.017364125716270183,2014
1196,conclude,0.017364125716270183,2014
1197,adjust,0.017364125716270183,2014
1198,examples,0.017364125716270183,2014
1199,successfully,0.017364125716270183,2014
1200,sustain,0.017364125716270183,2014
1201,Notwithstanding,0.017364125716270183,2014
1202,sound,0.017364125716270183,2014
1203,lower,0.017364125716270183,2014
1204,neg,0.017364125716270183,2014
1205,ative,0.017364125716270183,2014
1206,quali,0.017364125716270183,2014
1207,ty,0.017364125716270183,2014
1208,influence,0.017364125716270183,2014
1209,favoured,0.017364125716270183,2014
1210,complemented,0.017364125716270183,2014
1211,fundamentals,0.017364125716270183,2014
1212,eduction,0.017364125716270183,2014
1213,ill,0.017364125716270183,2014
1214,exemptions,0.017364125716270183,2014
1215,increases,0.017364125716270183,2014
1216,securing,0.017364125716270183,2014
1217,witho,0.017364125716270183,2014
1218,ut,0.017364125716270183,2014
1219,hindering,0.017364125716270183,2014
1220,grea,0.017364125716270183,2014
1221,ter,0.017364125716270183,2014
1222,recommends,0.017364125716270183,2014
1223,eff,0.017364125716270183,2014
1224,icient,0.017364125716270183,2014
1225,giving,0.017364125716270183,2014
1226,reinforces,0.017364125716270183,2014
1227,rebalancing,0.017364125716270183,2014
1228,vestment,0.017364125716270183,2014
1229,Particular,0.017364125716270183,2014
1230,reinforcing,0.017364125716270183,2014
1231,coverag,0.017364125716270183,2014
1232,widespread,0.017364125716270183,2014
1233,pensions,0.017364125716270183,2014
1234,enhancing,0.017364125716270183,2014
1235,adequacy,0.017364125716270183,2014
1236,sho,0.017364125716270183,2014
1237,uld,0.017364125716270183,2014
1238,completed,0.017364125716270183,2014
1239,linking,0.017364125716270183,2014
1240,statutory,0.017364125716270183,2014
1241,reti,0.017364125716270183,2014
1242,rement,0.017364125716270183,2014
1243,systematically,0.017364125716270183,2014
1244,ax,0.017364125716270183,2014
1245,Environmentally,0.017364125716270183,2014
1246,subsidies,0.017364125716270183,2014
1247,fighting,0.017364125716270183,2014
1248,coordinated,0.017364125716270183,2014
1249,aggressive,0.017364125716270183,2014
1250,planning,0.017364125716270183,2014
1251,havens,0.017364125716270183,2014
1252,gr,0.017364125716270183,2014
1253,eater,0.017364125716270183,2014
1254,simplifying,0.017364125716270183,2014
1255,nat,0.017364125716270183,2014
1256,ional,0.017364125716270183,2014
1257,lin,0.017364125716270183,2014
1258,encouraging,0.017364125716270183,2014
1259,ubject,0.017364125716270183,2014
1260,Me,0.017364125716270183,2014
1261,mber,0.017364125716270183,2014
1262,international,0.017364125716270183,2014
1263,organisations,0.017364125716270183,2014
1264,IMF,0.017364125716270183,2014
1265,credibility,0.017364125716270183,2014
1266,iscal,0.017364125716270183,2014
1267,hould,0.017364125716270183,2014
1268,Where,0.017364125716270183,2014
1269,manoeuvr,0.017364125716270183,2014
1270,exists,0.017364125716270183,2014
1271,stimulated,0.017364125716270183,2014
1272,onger,0.017364125716270183,2014
1273,protected,0.017364125716270183,2014
1274,ou,0.017364125716270183,2014
1275,catered,0.017364125716270183,2014
1276,combatting,0.017364125716270183,2014
1277,ESTORING,0.017364125716270183,2014
1278,LENDING,0.017364125716270183,2014
1279,TO,0.017364125716270183,2014
1280,ECONOMY,0.017364125716270183,2014
1281,improvement,0.017364125716270183,2014
1282,detected,0.017364125716270183,2014
1283,solid,0.017364125716270183,2014
1284,proven,0.017364125716270183,2014
1285,ormalised,0.017364125716270183,2014
1286,divergent,0.017364125716270183,2014
1287,loans,0.017364125716270183,2014
1288,twice,0.017364125716270183,2014
1289,vol,0.017364125716270183,2014
1290,umes,0.017364125716270183,2014
1291,possi,0.017364125716270183,2014
1292,bilities,0.017364125716270183,2014
1293,borrowers,0.017364125716270183,2014
1294,depending,0.017364125716270183,2014
1295,location,0.017364125716270183,2014
1296,survey,0.017364125716270183,2014
1297,85,0.017364125716270183,2014
1298,German,0.017364125716270183,2014
1299,applied,0.017364125716270183,2014
1300,half,0.017364125716270183,2014
1301,received,0.017364125716270183,2014
1302,outhern,0.017364125716270183,2014
1303,40,0.017364125716270183,2014
1304,explained,0.017364125716270183,2014
1305,prevailing,0.017364125716270183,2014
1306,Making,0.017364125716270183,2014
1307,function,0.017364125716270183,2014
1308,correctly,0.017364125716270183,2014
1309,sustaining,0.017364125716270183,2014
1310,Much,0.017364125716270183,2014
1311,acted,0.017364125716270183,2014
1312,restructure,0.017364125716270183,2014
1313,raise,0.017364125716270183,2014
1314,meet,0.017364125716270183,2014
1315,standards,0.017364125716270183,2014
1316,Ho,0.017364125716270183,2014
1317,wever,0.017364125716270183,2014
1318,plays,0.017364125716270183,2014
1319,dominant,0.017364125716270183,2014
1320,intermediation,0.017364125716270183,2014
1321,explains,0.017364125716270183,2014
1322,ability,0.017364125716270183,2014
1323,rebound,0.017364125716270183,2014
1324,repairing,0.017364125716270183,2014
1325,onus,0.017364125716270183,2014
1326,resort,0.017364125716270183,2014
1327,state,0.017364125716270183,2014
1328,aid,0.017364125716270183,2014
1329,guidelines,0.017364125716270183,2014
1330,shareholders,0.017364125716270183,2014
1331,recapitalised,0.017364125716270183,2014
1332,restore,0.017364125716270183,2014
1333,fledged,0.017364125716270183,2014
1334,element,0.017364125716270183,2014
1335,esponse,0.017364125716270183,2014
1336,overcoming,0.017364125716270183,2014
1337,greement,0.017364125716270183,2014
1338,supervisory,0.017364125716270183,2014
1339,big,0.017364125716270183,2014
1340,agreeing,0.017364125716270183,2014
1341,mandate,0.017364125716270183,2014
1342,comprehensive,0.017364125716270183,2014
1343,trans,0.017364125716270183,2014
1344,parency,0.017364125716270183,2014
1345,s',0.017364125716270183,2014
1346,accelerate,0.017364125716270183,2014
1347,sumption,0.017364125716270183,2014
1348,Beyond,0.017364125716270183,2014
1349,indebted,0.017364125716270183,2014
1350,Specific,0.017364125716270183,2014
1351,easures,0.017364125716270183,2014
1352,en,0.017364125716270183,2014
1353,With,0.017364125716270183,2014
1354,euro,0.017364125716270183,2014
1355,Cf,0.017364125716270183,2014
1356,2013/36/EU,0.017364125716270183,2014
1357,No,0.017364125716270183,2014
1358,57,0.017364125716270183,2014
1359,5/2013,0.017364125716270183,2014
1360,OJ,0.017364125716270183,2014
1361,176,0.017364125716270183,2014
1362,27.6.2013,0.017364125716270183,2014
1363,rece,0.017364125716270183,2014
1364,forthcoming,0.017364125716270183,2014
1365,legislative,0.017364125716270183,2014
1366,gain,0.017364125716270183,2014
1367,facili,0.017364125716270183,2014
1368,tate,0.017364125716270183,2014
1369,fundraising,0.017364125716270183,2014
1370,capi,0.017364125716270183,2014
1371,tal,0.017364125716270183,2014
1372,Markets,0.017364125716270183,2014
1373,Instruments,0.017364125716270183,2014
1374,MiFiD,0.017364125716270183,2014
1375,doubl,0.017364125716270183,2014
1376,com,0.017364125716270183,2014
1377,pared,0.017364125716270183,2014
1378,ountries,0.017364125716270183,2014
1379,tight,0.017364125716270183,2014
1380,EIB,0.017364125716270183,2014
1381,expand,0.017364125716270183,2014
1382,joint,0.017364125716270183,2014
1383,ments,0.017364125716270183,2014
1384,January,0.017364125716270183,2014
1385,Priorities,0.017364125716270183,2014
1386,count,0.017364125716270183,2014
1387,ries,0.017364125716270183,2014
1388,reviewing,0.017364125716270183,2014
1389,aspects,0.017364125716270183,2014
1390,typically,0.017364125716270183,2014
1391,mortgages,0.017364125716270183,2014
1392,egimes,0.017364125716270183,2014
1393,New,0.017364125716270183,2014
1394,alternatives,0.017364125716270183,2014
1395,Restructuring,0.017364125716270183,2014
1396,trengthen,0.017364125716270183,2014
1397,manage,0.017364125716270183,2014
1398,preparing,0.017364125716270183,2014
1399,asset,0.017364125716270183,2014
1400,Developing,0.017364125716270183,2014
1401,lternatives,0.017364125716270183,2014
1402,act,0.017364125716270183,2014
1403,ROMOTING,0.017364125716270183,2014
1404,COMPETITIVENESS,0.017364125716270183,2014
1405,TODAY,0.017364125716270183,2014
1406,TOMORROW,0.017364125716270183,2014
1407,shed,0.017364125716270183,2014
1408,excessive,0.017364125716270183,2014
1409,factors,0.017364125716270183,2014
1410,ten,0.017364125716270183,2014
1411,globalisation,0.017364125716270183,2014
1412,technological,0.017364125716270183,2014
1413,steering,0.017364125716270183,2014
1414,Recovery,0.017364125716270183,2014
1415,mean,0.017364125716270183,2014
1416,getting,0.017364125716270183,2014
1417,usual,0.017364125716270183,2014
1418,finding,0.017364125716270183,2014
1419,specialised,0.017364125716270183,2014
1420,proposal,0.017364125716270183,2014
1421,modification,0.017364125716270183,2014
1422,Transparency,0.017364125716270183,2014
1423,give,0.017364125716270183,2014
1424,listed,0.017364125716270183,2014
1425,attractive,0.017364125716270183,2014
1426,migration,0.017364125716270183,2014
1427,Payments,0.017364125716270183,2014
1428,SEPA,0.017364125716270183,2014
1429,February,0.017364125716270183,2014
1430,cover,0.017364125716270183,2014
1431,credi,0.017364125716270183,2014
1432,transfers,0.017364125716270183,2014
1433,debits,0.017364125716270183,2014
1434,covered,0.017364125716270183,2014
1435,Detailed,0.017364125716270183,2014
1436,wer,0.017364125716270183,2014
1437,Green,0.017364125716270183,2014
1438,Paper,0.017364125716270183,2014
1439,150,0.017364125716270183,2014
1440,value,0.017364125716270183,2014
1441,chains,0.017364125716270183,2014
1442,wh,0.017364125716270183,2014
1443,ich,0.017364125716270183,2014
1444,industrial,0.017364125716270183,2014
1445,interconnected,0.017364125716270183,2014
1446,appropriately,0.017364125716270183,2014
1447,skilled,0.017364125716270183,2014
1448,h,0.017364125716270183,2014
1449,igh,0.017364125716270183,2014
1450,indebtedness,0.017364125716270183,2014
1451,ro,0.017364125716270183,2014
1452,om,0.017364125716270183,2014
1453,consumers,0.017364125716270183,2014
1454,buy,0.017364125716270183,2014
1455,Rigidities,0.017364125716270183,2014
1456,hindered,0.017364125716270183,2014
1457,allocation,0.017364125716270183,2014
1458,explain,0.017364125716270183,2014
1459,divergence,0.017364125716270183,2014
1460,An,0.017364125716270183,2014
1461,exchange,0.017364125716270183,2014
1462,exemplified,0.017364125716270183,2014
1463,exports,0.017364125716270183,2014
1464,reduction,0.017364125716270183,2014
1465,accou,0.017364125716270183,2014
1466,helped,0.017364125716270183,2014
1467,adjustments,0.017364125716270183,2014
1468,export,0.017364125716270183,2014
1469,suppor,0.017364125716270183,2014
1470,ted,0.017364125716270183,2014
1471,trade,0.017364125716270183,2014
1472,State,0.017364125716270183,2014
1473,sequence,0.017364125716270183,2014
1474,according,0.017364125716270183,2014
1475,situations,0.017364125716270183,2014
1476,Completing,0.017364125716270183,2014
1477,dependence,0.017364125716270183,2014
1478,must,0.017364125716270183,2014
1479,divergences,0.017364125716270183,2014
1480,holding,0.017364125716270183,2014
1481,green,0.017364125716270183,2014
1482,tak,0.017364125716270183,2014
1483,effect,0.017364125716270183,2014
1484,delivery,0.017364125716270183,2014
1485,greatly,0.017364125716270183,2014
1486,scale,0.017364125716270183,2014
1487,supported,0.017364125716270183,2014
1488,dig,0.017364125716270183,2014
1489,ital,0.017364125716270183,2014
1490,continent,0.017364125716270183,2014
1491,strands,0.017364125716270183,2014
1492,pursued,0.017364125716270183,2014
1493,Commis,0.017364125716270183,2014
1494,integrated,0.017364125716270183,2014
1495,telecommunications,0.017364125716270183,2014
1496,online,0.017364125716270183,2014
1497,fairer,0.017364125716270183,2014
1498,prices,0.017364125716270183,2014
1499,TEN,0.017364125716270183,2014
1500,corridors,0.017364125716270183,2014
1501,enhancement,0.017364125716270183,2014
1502,upgrading,0.017364125716270183,2014
1503,particul,0.017364125716270183,2014
1504,ar,0.017364125716270183,2014
1505,port,0.017364125716270183,2014
1506,serve,0.017364125716270183,2014
1507,log,0.017364125716270183,2014
1508,istics,0.017364125716270183,2014
1509,transport,0.017364125716270183,2014
1510,Proposal,0.017364125716270183,2014
1511,General,0.017364125716270183,2014
1512,Data,0.017364125716270183,2014
1513,Protection,0.017364125716270183,2014
1514,Mark,0.017364125716270183,2014
1515,et,0.017364125716270183,2014
1516,inadequate,0.017364125716270183,2014
1517,enough,0.017364125716270183,2014
1518,collaboration,0.017364125716270183,2014
1519,inability,0.017364125716270183,2014
1520,goo,0.017364125716270183,2014
1521,ds,0.017364125716270183,2014
1522,mismatch,0.017364125716270183,2014
1523,reversed,0.017364125716270183,2014
1524,accelerating,0.017364125716270183,2014
1525,sam,0.017364125716270183,2014
1526,lead,0.017364125716270183,2014
1527,world,0.017364125716270183,2014
1528,Horizon,0.017364125716270183,2014
1529,COSME,0.017364125716270183,2014
1530,partnerships,0.017364125716270183,2014
1531,field,0.017364125716270183,2014
1532,supp,0.017364125716270183,2014
1533,Full,0.017364125716270183,2014
1534,ener,0.017364125716270183,2014
1535,gy,0.017364125716270183,2014
1536,recycling,0.017364125716270183,2014
1537,ervices,0.017364125716270183,2014
1538,replacement,0.017364125716270183,2014
1539,restrictive,0.017364125716270183,2014
1540,Accelerating,0.017364125716270183,2014
1541,ACKLING,0.017364125716270183,2014
1542,UNEMPLOYMENT,0.017364125716270183,2014
1543,SOCIAL,0.017364125716270183,2014
1544,CONSE,0.017364125716270183,2014
1545,QUENCES,0.017364125716270183,2014
1546,CRISI,0.017364125716270183,2014
1547,heavily,0.017364125716270183,2014
1548,felt,0.017364125716270183,2014
1549,Unemployment,0.017364125716270183,2014
1550,historically,0.017364125716270183,2014
1551,.4,0.017364125716270183,2014
1552,diverg,0.017364125716270183,2014
1553,ence,0.017364125716270183,2014
1554,outcomes,0.017364125716270183,2014
1555,Given,0.017364125716270183,2014
1556,rise,0.017364125716270183,2014
1557,ct,0.017364125716270183,2014
1558,disadvantaged,0.017364125716270183,2014
1559,risen,0.017364125716270183,2014
1560,fabric,0.017364125716270183,2014
1561,ime,0.017364125716270183,2014
1562,recover,0.017364125716270183,2014
1563,reinvigorating,0.017364125716270183,2014
1564,emerges,0.017364125716270183,2014
1565,immediate,0.017364125716270183,2014
1566,follow,0.017364125716270183,2014
1567,expanding,0.017364125716270183,2014
1568,employability,0.017364125716270183,2014
1569,group,0.017364125716270183,2014
1570,fulfilling,0.017364125716270183,2014
1571,lives,0.017364125716270183,2014
1572,lifelong,0.017364125716270183,2014
1573,enabling,0.017364125716270183,2014
1574,environments,0.017364125716270183,2014
1575,addressing,0.017364125716270183,2014
1576,gender,0.017364125716270183,2014
1577,gaps,0.017364125716270183,2014
1578,entitlements,0.017364125716270183,2014
1579,Access,0.017364125716270183,2014
1580,Stronger,0.017364125716270183,2014
1581,rtners,0.017364125716270183,2014
1582,practice,0.017364125716270183,2014
1583,tradition,0.017364125716270183,2014
1584,enhanced,0.017364125716270183,2014
1585,wedge,0.017364125716270183,2014
1586,supportive,0.017364125716270183,2014
1587,employmen,0.017364125716270183,2014
1588,emedy,0.017364125716270183,2014
1589,persistent,0.017364125716270183,2014
1590,undeclared,0.017364125716270183,2014
1591,greening,0.017364125716270183,2014
1592,generate,0.017364125716270183,2014
1593,strategic,0.017364125716270183,2014
1594,anticipating,0.017364125716270183,2014
1595,adjusting,0.017364125716270183,2014
1596,patterns,0.017364125716270183,2014
1597,benefit,0.017364125716270183,2014
1598,EURES,0.017364125716270183,2014
1599,seekers,0.017364125716270183,2014
1600,ction,0.017364125716270183,2014
1601,beh,0.017364125716270183,2014
1602,ind,0.017364125716270183,2014
1603,targets,0.017364125716270183,2014
1604,tertiary,0.017364125716270183,2014
1605,educational,0.017364125716270183,2014
1606,ccording,0.017364125716270183,2014
1607,workforce,0.017364125716270183,2014
1608,serious,0.017364125716270183,2014
1609,literacy,0.017364125716270183,2014
1610,numeracy,0.017364125716270183,2014
1611,adults,0.017364125716270183,2014
1612,th,0.017364125716270183,2014
1613,effectively,0.017364125716270183,2014
1614,creates,0.017364125716270183,2014
1615,bottlenecks,0.017364125716270183,2014
1616,mismatches,0.017364125716270183,2014
1617,acilitate,0.017364125716270183,2014
1618,transition,0.017364125716270183,2014
1619,availability,0.017364125716270183,2014
1620,traineeships,0.017364125716270183,2014
1621,apprentices,0.017364125716270183,2014
1622,hips,0.017364125716270183,2014
1623,adopt,0.017364125716270183,2014
1624,Implementation,0.017364125716270183,2014
1625,Plans,0.017364125716270183,2014
1626,related,0.017364125716270183,2014
1627,Initiative,0.017364125716270183,2014
1628,soon,0.017364125716270183,2014
1629,Bette,0.017364125716270183,2014
1630,performing,0.017364125716270183,2014
1631,ion,0.017364125716270183,2014
1632,overty,0.017364125716270183,2014
1633,Active,0.017364125716270183,2014
1634,strategies,0.017364125716270183,2014
1635,encompassing,0.017364125716270183,2014
1636,includi,0.017364125716270183,2014
1637,ng,0.017364125716270183,2014
1638,child,0.017364125716270183,2014
1639,childcare,0.017364125716270183,2014
1640,housing,0.017364125716270183,2014
1641,personalise,0.017364125716270183,2014
1642,Stepping,0.017364125716270183,2014
1643,rket,0.017364125716270183,2014
1644,remedy,0.017364125716270183,2014
1645,Currently,0.017364125716270183,2014
1646,"1,9",0.017364125716270183,2014
1647,million,0.017364125716270183,2014
1648,vacancies,0.017364125716270183,2014
1649,fast,0.017364125716270183,2014
1650,moder,0.017364125716270183,2014
1651,nisation,0.017364125716270183,2014
1652,activatio,0.017364125716270183,2014
1653,personalised,0.017364125716270183,2014
1654,ODERNISING,0.017364125716270183,2014
1655,PUBLIC,0.017364125716270183,2014
1656,ADMINISTRATION,0.017364125716270183,2014
1657,publ,0.017364125716270183,2014
1658,ic,0.017364125716270183,2014
1659,face,0.017364125716270183,2014
1660,elivering,0.017364125716270183,2014
1661,i.e,0.017364125716270183,2014
1662,times,0.017364125716270183,2014
1663,tighter,0.017364125716270183,2014
1664,mproving,0.017364125716270183,2014
1665,rvices,0.017364125716270183,2014
1666,dapting,0.017364125716270183,2014
1667,looking,0.017364125716270183,2014
1668,efficie,0.017364125716270183,2014
1669,ncy,0.017364125716270183,2014
1670,organisation,0.017364125716270183,2014
1671,layers,0.017364125716270183,2014
1672,administrative,0.017364125716270183,2014
1673,professionalism,0.017364125716270183,2014
1674,deployment,0.017364125716270183,2014
1675,g,0.017364125716270183,2014
1676,overnment,0.017364125716270183,2014
