,bigrams,rel_freq,year
1435,access_funding,0.020329335230737954,2012
1436,funding_help,0.020329335230737954,2012
1437,help_sever,0.020329335230737954,2012
1438,sever_link,0.020329335230737954,2012
1439,link_overeign,0.020329335230737954,2012
1440,overeign_crisis,0.020329335230737954,2012
1441,crisis_financ,0.020329335230737954,2012
1442,sector_a,0.020329335230737954,2012
1443,a_major,0.020329335230737954,2012
1444,major_overhaul,0.020329335230737954,2012
1445,overhaul_regulation,0.020329335230737954,2012
1446,regulation_supervision,0.020329335230737954,2012
1447,supervision_financ,0.020329335230737954,2012
1448,sector_underway,0.020329335230737954,2012
1449,underway_many,0.020329335230737954,2012
1450,many_new,0.020329335230737954,2012
1451,new_decisions,0.020329335230737954,2012
1452,decisions_alrea,0.020329335230737954,2012
1453,alrea_dy,0.020329335230737954,2012
1454,dy_implemented,0.020329335230737954,2012
1455,implemented_the,0.020329335230737954,2012
1456,the_objective,0.020329335230737954,2012
1457,objective_address,0.020329335230737954,2012
1458,address_weakness,0.020329335230737954,2012
1459,weakness_current,0.020329335230737954,2012
1460,current_regulatory,0.020329335230737954,2012
1461,regulatory_supervisory,0.020329335230737954,2012
1462,supervisory_fram,0.020329335230737954,2012
1463,fram_ework,0.020329335230737954,2012
1464,ework_enable,0.020329335230737954,2012
1465,enable_normal,0.020329335230737954,2012
1466,lending_patterns,0.020329335230737954,2012
1467,patterns_business,0.020329335230737954,2012
1468,business_private,0.020329335230737954,2012
1469,private_households,0.020329335230737954,2012
1470,households_without,0.020329335230737954,2012
1471,without_excessive,0.020329335230737954,2012
1472,excessive_risk,0.020329335230737954,2012
1473,risk_taking,0.020329335230737954,2012
1474,taking_pre-crisis,0.020329335230737954,2012
1475,pre-crisis_period,0.020329335230737954,2012
1476,period_in,0.020329335230737954,2012
1477,in_short-term,0.020329335230737954,2012
1478,short-term_perspective,0.020329335230737954,2012
1479,perspective_commission,0.020329335230737954,2012
1480,commission_c,0.020329335230737954,2012
1481,c_onsiders,0.020329335230737954,2012
1482,onsiders_priority,0.020329335230737954,2012
1483,priority_given,0.020329335230737954,2012
1484,given_•,0.020329335230737954,2012
1485,•_strengthening,0.020329335230737954,2012
1486,strengthening_capital,0.020329335230737954,2012
1487,positions_systemic,0.020329335230737954,2012
1488,systemic_banks,0.020329335230737954,2012
1489,banks_required,0.020329335230737954,2012
1490,required_order,0.020329335230737954,2012
1491,order_reflect,0.020329335230737954,2012
1492,reflect_heightened,0.020329335230737954,2012
1493,heightened_risks,0.020329335230737954,2012
1494,risks_overeign,0.020329335230737954,2012
1495,overeign_debt,0.020329335230737954,2012
1496,debt_markets,0.020329335230737954,2012
1497,markets_measures,0.020329335230737954,2012
1498,measures_regard,0.020329335230737954,2012
1499,regard_based,0.020329335230737954,2012
1500,based_proposal,0.020329335230737954,2012
1501,proposal_european,0.020329335230737954,2012
1502,european_banking,0.020329335230737954,2012
1503,banking_authority,0.020329335230737954,2012
1504,authority_it,0.020329335230737954,2012
1505,it_critical,0.020329335230737954,2012
1506,critical_ensure,0.020329335230737954,2012
1507,ensure_banks,0.020329335230737954,2012
1508,banks_strengthen,0.020329335230737954,2012
1509,strengthen_capital,0.020329335230737954,2012
1510,capital_ratios,0.020329335230737954,2012
1511,ratios_primarily,0.020329335230737954,2012
1512,primarily_increasing,0.020329335230737954,2012
1513,increasing_capital,0.020329335230737954,2012
1514,positions_unduly,0.020329335230737954,2012
1515,unduly_restricting,0.020329335230737954,2012
1516,restricting_lending,0.020329335230737954,2012
1517,lending_real,0.020329335230737954,2012
1518,real_economy,0.04065867046147591,2012
1519,economy_in,0.020329335230737954,2012
1520,addition_banks,0.020329335230737954,2012
1521,banks_respect,0.020329335230737954,2012
1522,respect_agreed,0.020329335230737954,2012
1523,agreed_rules,0.020329335230737954,2012
1524,rules_bonuses,0.020329335230737954,2012
1525,bonuses_pay,0.020329335230737954,2012
1526,pay_•,0.020329335230737954,2012
1527,•_facilitating,0.06098800569221387,2012
1528,facilitating_bank,0.020329335230737954,2012
1529,bank_access,0.020329335230737954,2012
1530,access_term,0.020329335230737954,2012
1531,term_fundi,0.020329335230737954,2012
1532,fundi_ng,0.020329335230737954,2012
1533,ng_implementing,0.020329335230737954,2012
1534,implementing_temporary,0.020329335230737954,2012
1535,temporary_measures,0.020329335230737954,2012
1536,measures_e.g,0.020329335230737954,2012
1537,e.g_public,0.020329335230737954,2012
1538,public_guarantees,0.04065867046147591,2012
1539,guarantees_limit,0.020329335230737954,2012
1540,limit_impact,0.020329335230737954,2012
1541,impact_banking,0.020329335230737954,2012
1542,sector_reform,0.04065867046147591,2012
1543,reform_flow,0.020329335230737954,2012
1544,flow_credit,0.020329335230737954,2012
1545,credit_real,0.020329335230737954,2012
1546,economy_avoiding,0.020329335230737954,2012
1547,avoiding_risk,0.020329335230737954,2012
1548,risk_tightening,0.020329335230737954,2012
1549,tightening_credit,0.020329335230737954,2012
1550,credit_conditions,0.020329335230737954,2012
1551,conditions_both,0.020329335230737954,2012
1552,both_capitalisation,0.020329335230737954,2012
1553,capitalisation_cases,0.020329335230737954,2012
1554,cases_achieved,0.020329335230737954,2012
1555,achieved_public,0.020329335230737954,2012
1556,public_resources,0.020329335230737954,2012
1557,resources_provi,0.020329335230737954,2012
1558,provi_sion,0.020329335230737954,2012
1559,sion_public,0.020329335230737954,2012
1560,guarantees_done,0.020329335230737954,2012
1561,done_way,0.020329335230737954,2012
1562,way_fully,0.020329335230737954,2012
1563,fully_consistent,0.020329335230737954,2012
1564,consistent_state,0.020329335230737954,2012
1565,state_aid,0.020329335230737954,2012
1566,aid_rules,0.020329335230737954,2012
1567,rules_•,0.04065867046147591,2012
1568,•_creating,0.020329335230737954,2012
1569,creating_specific,0.020329335230737954,2012
1570,specific_regime,0.020329335230737954,2012
1571,regime_adapted,0.020329335230737954,2012
1572,adapted_sme,0.020329335230737954,2012
1573,sme_growth,0.020329335230737954,2012
1574,growth_markets,0.020329335230737954,2012
1575,markets_allowing,0.020329335230737954,2012
1576,allowing_visible,0.020329335230737954,2012
1577,visible_investors,0.020329335230737954,2012
1578,investors_ubjecting,0.020329335230737954,2012
1579,ubjecting_smes,0.020329335230737954,2012
1580,smes_proportionate,0.020329335230737954,2012
1581,proportionate_listing,0.020329335230737954,2012
1582,listing_requirements,0.020329335230737954,2012
1583,requirements_prudential,0.020329335230737954,2012
1584,prudential_rules,0.020329335230737954,2012
1585,rules_also,0.020329335230737954,2012
1586,also_reviewed,0.020329335230737954,2012
1587,reviewed_ensure,0.020329335230737954,2012
1588,ensure_unduly,0.020329335230737954,2012
1589,unduly_penalise,0.020329335230737954,2012
1590,penalise_lending,0.020329335230737954,2012
1591,lending_smes,0.020329335230737954,2012
1592,smes_•,0.020329335230737954,2012
1593,•_working,0.020329335230737954,2012
1594,working_european,0.020329335230737954,2012
1595,european_investment,0.04065867046147591,2012
1596,investment_bank,0.020329335230737954,2012
1597,bank_maintain,0.020329335230737954,2012
1598,maintain_increase,0.020329335230737954,2012
1599,increase_sme,0.020329335230737954,2012
1600,sme_loan,0.020329335230737954,2012
1601,loan_activity,0.020329335230737954,2012
1602,activity_sustained,0.020329335230737954,2012
1603,sustained_pace,0.020329335230737954,2012
1604,pace_developing,0.020329335230737954,2012
1605,developing_synergies,0.020329335230737954,2012
1606,synergies_european,0.020329335230737954,2012
1607,investment_fund,0.020329335230737954,2012
1608,fund_risk-sharing,0.020329335230737954,2012
1609,risk-sharing_ope,0.020329335230737954,2012
1610,ope_rations,0.020329335230737954,2012
1611,rations_establishment,0.020329335230737954,2012
1612,establishment_fund-of-funds6,0.020329335230737954,2012
1613,fund-of-funds6_provide,0.020329335230737954,2012
1614,provide_capital,0.020329335230737954,2012
1615,capital_funds,0.04065867046147591,2012
1616,funds_targets,0.020329335230737954,2012
1617,targets_investments,0.020329335230737954,2012
1618,investments_one,0.020329335230737954,2012
1619,one_member,0.020329335230737954,2012
1620,state_•,0.020329335230737954,2012
1621,•_developing,0.04065867046147591,2012
1622,developing_new,0.020329335230737954,2012
1623,new_european,0.020329335230737954,2012
1624,european_venture,0.020329335230737954,2012
1625,venture_capital,0.04065867046147591,2012
1626,capital_regime,0.020329335230737954,2012
1627,regime_enable,0.020329335230737954,2012
1628,enable_eu,0.020329335230737954,2012
1629,eu_venture,0.020329335230737954,2012
1630,funds_market,0.020329335230737954,2012
1631,market_funds,0.020329335230737954,2012
1632,funds_raise,0.020329335230737954,2012
1633,raise_capita,0.020329335230737954,2012
1634,capita_l,0.04065867046147591,2012
1635,l_pan-european,0.020329335230737954,2012
1636,pan-european_basis,0.020329335230737954,2012
1637,basis_6,0.020329335230737954,2012
1638,6_this,0.020329335230737954,2012
1639,this_would,0.020329335230737954,2012
1640,would_consist,0.020329335230737954,2012
1641,consist_collective,0.020329335230737954,2012
1642,collective_investment,0.020329335230737954,2012
1643,investment_vehicle,0.020329335230737954,2012
1644,vehicle_european,0.020329335230737954,2012
1645,european_level,0.020329335230737954,2012
1646,level_managed,0.020329335230737954,2012
1647,managed_eib,0.020329335230737954,2012
1648,eib_invest,0.020329335230737954,2012
1649,invest_funds,0.020329335230737954,2012
1650,funds_national,0.020329335230737954,2012
1651,level_rather,0.020329335230737954,2012
1652,rather_investing,0.020329335230737954,2012
1653,investing_shares,0.020329335230737954,2012
1654,shares_bonds,0.020329335230737954,2012
1655,bonds_etc,0.020329335230737954,2012
1656,etc_en,0.020329335230737954,2012
1657,en_7,0.020329335230737954,2012
1658,7_en,0.020329335230737954,2012
1659,en_across,0.020329335230737954,2012
1660,across_single,0.020329335230737954,2012
1661,single_market,0.12197601138442773,2012
1662,market_passporting,0.020329335230737954,2012
1663,passporting_rights,0.020329335230737954,2012
1664,rights_granted,0.020329335230737954,2012
1665,granted_basis,0.020329335230737954,2012
1666,basis_single,0.020329335230737954,2012
1667,single_registration,0.020329335230737954,2012
1668,registration_home,0.020329335230737954,2012
1669,home_member,0.020329335230737954,2012
1670,state_conditioned,0.020329335230737954,2012
1671,conditioned_respect,0.020329335230737954,2012
1672,respect_simplified,0.020329335230737954,2012
1673,simplified_reporting,0.020329335230737954,2012
1674,reporting_obligations,0.020329335230737954,2012
1675,obligations_adapted,0.020329335230737954,2012
1676,adapted_organisation,0.020329335230737954,2012
1677,organisation_conduct,0.020329335230737954,2012
1678,conduct_business,0.020329335230737954,2012
1679,business_rules,0.020329335230737954,2012
1680,•_completing,0.020329335230737954,2012
1681,completing_implementation,0.020329335230737954,2012
1682,implementation_new,0.020329335230737954,2012
1683,new_regulatory,0.020329335230737954,2012
1684,regulatory_framework,0.020329335230737954,2012
1685,framework_eu,0.020329335230737954,2012
1686,eu_financ,0.020329335230737954,2012
1687,markets_accordance,0.020329335230737954,2012
1688,accordance_g20,0.020329335230737954,2012
1689,g20_commitments,0.020329335230737954,2012
1690,commitments_strengthening,0.020329335230737954,2012
1691,strengthening_new,0.020329335230737954,2012
1692,new_eu-level,0.020329335230737954,2012
1693,eu-level_arrangements,0.020329335230737954,2012
1694,arrangements_fo,0.020329335230737954,2012
1695,fo_r,0.04065867046147591,2012
1696,r_financ,0.020329335230737954,2012
1697,financ_supervision,0.020329335230737954,2012
1698,supervision_3,0.020329335230737954,2012
1699,3_promoting,0.020329335230737954,2012
1700,growth_and,0.020329335230737954,2012
1701,and_competitiveness,0.020329335230737954,2012
1702,for_today,0.020329335230737954,2012
1703,today_and,0.020329335230737954,2012
1704,and_tomorrow,0.020329335230737954,2012
1705,tomorrow_fiscal,0.020329335230737954,2012
1706,consolidation_financ,0.020329335230737954,2012
1707,financ_repair,0.020329335230737954,2012
1708,repair_needed,0.020329335230737954,2012
1709,needed_sufficient,0.020329335230737954,2012
1710,sufficient_deliver,0.020329335230737954,2012
1711,deliver_growth,0.020329335230737954,2012
1712,given_need,0.020329335230737954,2012
1713,need_fiscal,0.020329335230737954,2012
1714,fiscal_cons,0.020329335230737954,2012
1715,cons_olidation,0.020329335230737954,2012
1716,olidation_structural,0.020329335230737954,2012
1717,structural_forms,0.020329335230737954,2012
1718,forms_must,0.020329335230737954,2012
1719,must_play,0.020329335230737954,2012
1720,play_key,0.020329335230737954,2012
1721,key_role,0.020329335230737954,2012
1722,role_enhancing,0.020329335230737954,2012
1723,enhancing_overall,0.020329335230737954,2012
1724,overall_efficiency,0.020329335230737954,2012
1725,efficiency_adjustment,0.020329335230737954,2012
1726,adjustment_capacity,0.020329335230737954,2012
1727,capacity_eu,0.020329335230737954,2012
1728,eu_economy,0.04065867046147591,2012
1729,economy_while,0.020329335230737954,2012
1730,while_growth,0.020329335230737954,2012
1731,enhancing_effects,0.020329335230737954,2012
1732,effects_structural,0.020329335230737954,2012
1733,reforms_deliver,0.020329335230737954,2012
1734,deliver_thei,0.020329335230737954,2012
1735,thei_r,0.04065867046147591,2012
1736,r_results,0.020329335230737954,2012
1737,results_gradually,0.020329335230737954,2012
1738,gradually_time,0.020329335230737954,2012
1739,time_creating,0.020329335230737954,2012
1740,creating_perspective,0.020329335230737954,2012
1741,perspective_improved,0.020329335230737954,2012
1742,improved_growth,0.020329335230737954,2012
1743,growth_positive,0.020329335230737954,2012
1744,positive_sh,0.020329335230737954,2012
1745,sh_ort,0.020329335230737954,2012
1746,ort_term,0.020329335230737954,2012
1747,term_effect,0.020329335230737954,2012
1748,effect_growth,0.020329335230737954,2012
1749,growth_improving,0.020329335230737954,2012
1750,improving_confidence,0.020329335230737954,2012
1751,confidence_help,0.020329335230737954,2012
1752,help_member,0.020329335230737954,2012
1753,particular_market,0.020329335230737954,2012
1754,market_pressure,0.020329335230737954,2012
1755,pressure_most,0.020329335230737954,2012
1756,most_growth,0.020329335230737954,2012
1757,growth_levers,0.04065867046147591,2012
1758,levers_hands,0.020329335230737954,2012
1759,hands_member,0.020329335230737954,2012
1760,states_highlighted,0.020329335230737954,2012
1761,highlighted_recommendations,0.020329335230737954,2012
1762,recommendations_made,0.020329335230737954,2012
1763,made_european,0.020329335230737954,2012
1764,european_seme,0.020329335230737954,2012
1765,seme_ster,0.020329335230737954,2012
1766,ster_for,0.020329335230737954,2012
1767,instance_national,0.020329335230737954,2012
1768,national_reforms,0.020329335230737954,2012
1769,reforms_areas,0.020329335230737954,2012
1770,areas_services,0.020329335230737954,2012
1771,services_network,0.020329335230737954,2012
1772,industries_pub,0.020329335230737954,2012
1773,pub_lic,0.04065867046147591,2012
1774,lic_sector,0.020329335230737954,2012
1775,sector_ac,0.020329335230737954,2012
1776,ac_celerated,0.020329335230737954,2012
1777,celerated_increase,0.020329335230737954,2012
1778,increase_eu,0.020329335230737954,2012
1779,eu_'s,0.04065867046147591,2012
1780,'s_growth,0.020329335230737954,2012
1781,growth_potential,0.06098800569221387,2012
1782,potential_an,0.020329335230737954,2012
1783,an_emphasis,0.020329335230737954,2012
1784,emphasis_resour,0.020329335230737954,2012
1785,resour_ce,0.020329335230737954,2012
1786,ce_efficiency,0.020329335230737954,2012
1787,efficiency_example,0.020329335230737954,2012
1788,example_areas,0.020329335230737954,2012
1789,areas_energy,0.020329335230737954,2012
1790,energy_efficiency,0.06098800569221387,2012
1791,efficiency_reducing,0.020329335230737954,2012
1792,reducing_waste,0.020329335230737954,2012
1793,waste_improve,0.020329335230737954,2012
1794,competitiveness_create,0.020329335230737954,2012
1795,create_new,0.020329335230737954,2012
1796,new_jobs,0.020329335230737954,2012
1797,jobs_help,0.020329335230737954,2012
1798,help_environment,0.020329335230737954,2012
1799,environment_reforms,0.020329335230737954,2012
1800,reforms_improve,0.020329335230737954,2012
1801,improve_business,0.020329335230737954,2012
1802,business_environment,0.020329335230737954,2012
1803,environment_competitiveness,0.020329335230737954,2012
1804,competitiveness_also,0.020329335230737954,2012
1805,also_priority,0.020329335230737954,2012
1806,priority_long,0.020329335230737954,2012
1807,long_current,0.020329335230737954,2012
1808,crisis_overall,0.020329335230737954,2012
1809,overall_eu,0.04065867046147591,2012
1810,eu_perf,0.020329335230737954,2012
1811,perf_ormance,0.020329335230737954,2012
1812,ormance_weaker,0.020329335230737954,2012
1813,weaker_key,0.020329335230737954,2012
1814,key_competitors,0.020329335230737954,2012
1815,competitors_in,0.020329335230737954,2012
1816,spite_progress,0.020329335230737954,2012
1817,progress_terms,0.020329335230737954,2012
1818,terms_employ,0.020329335230737954,2012
1819,employ_ment,0.020329335230737954,2012
1820,ment_eu,0.020329335230737954,2012
1821,eu_lagging,0.020329335230737954,2012
1822,lagging_behind,0.020329335230737954,2012
1823,behind_notably,0.020329335230737954,2012
1824,notably_terms,0.020329335230737954,2012
1825,terms_productivity,0.020329335230737954,2012
1826,productivity_pr,0.020329335230737954,2012
1827,pr_oductivity,0.020329335230737954,2012
1828,oductivity_gap,0.020329335230737954,2012
1829,gap_widening,0.020329335230737954,2012
1830,widening_there,0.020329335230737954,2012
1831,there_many,0.04065867046147591,2012
1832,many_factors,0.020329335230737954,2012
1833,factors_explain,0.020329335230737954,2012
1834,explain_gap,0.020329335230737954,2012
1835,gap_but,0.020329335230737954,2012
1836,but_two,0.020329335230737954,2012
1837,two_specific,0.020329335230737954,2012
1838,specific_obstacles,0.020329335230737954,2012
1839,obstacles_eu,0.020329335230737954,2012
1840,eu_comparison,0.020329335230737954,2012
1841,comparison_number,0.020329335230737954,2012
1842,number_major,0.020329335230737954,2012
1843,major_competitors,0.020329335230737954,2012
1844,competitors_first,0.020329335230737954,2012
1845,first_europe-wide,0.020329335230737954,2012
1846,europe-wide_mark,0.020329335230737954,2012
1847,mark_et,0.020329335230737954,2012
1848,et_still,0.020329335230737954,2012
1849,still_fragmented,0.020329335230737954,2012
1850,fragmented_allow,0.020329335230737954,2012
1851,allow_firms,0.020329335230737954,2012
1852,firms_grow,0.020329335230737954,2012
1853,grow_enjoy,0.020329335230737954,2012
1854,enjoy_economies,0.020329335230737954,2012
1855,economies_scale,0.020329335230737954,2012
1856,scale_second,0.020329335230737954,2012
1857,second_severa,0.020329335230737954,2012
1858,severa_l,0.020329335230737954,2012
1859,l_framework,0.020329335230737954,2012
1860,framework_conditions,0.020329335230737954,2012
1861,conditions_œ,0.020329335230737954,2012
1862,œ_access,0.020329335230737954,2012
1863,access_financ,0.020329335230737954,2012
1864,financ_innovation,0.020329335230737954,2012
1865,innovation_capacities,0.020329335230737954,2012
1866,capacities_regulatory,0.020329335230737954,2012
1867,regulatory_obstacles,0.020329335230737954,2012
1868,obstacles_œ,0.020329335230737954,2012
1869,œ_less,0.020329335230737954,2012
1870,less_conducive,0.020329335230737954,2012
1871,conducive_firms,0.020329335230737954,2012
1872,firms_create,0.020329335230737954,2012
1873,create_invest,0.020329335230737954,2012
1874,invest_without,0.020329335230737954,2012
1875,without_necessary,0.020329335230737954,2012
1876,necessary_structural,0.020329335230737954,2012
1877,reforms_medium,0.020329335230737954,2012
1878,medium_term,0.020329335230737954,2012
1879,term_projections,0.020329335230737954,2012
1880,projections_point,0.020329335230737954,2012
1881,point_eu,0.020329335230737954,2012
1882,eu_remaining,0.020329335230737954,2012
1883,remaining_stuck,0.020329335230737954,2012
1884,stuck_slow,0.020329335230737954,2012
1885,slow_growth,0.020329335230737954,2012
1886,growth_specific,0.020329335230737954,2012
1887,specific_priority,0.020329335230737954,2012
1888,priority_areas,0.020329335230737954,2012
1889,areas_reform,0.020329335230737954,2012
1890,reform_member,0.020329335230737954,2012
1891,state_identified,0.020329335230737954,2012
1892,identified_eu,0.020329335230737954,2012
1893,country-specific_commendations,0.020329335230737954,2012
1894,commendations_the,0.020329335230737954,2012
1895,the_eu,0.06098800569221387,2012
1896,level_support,0.020329335230737954,2012
1897,support_complement,0.020329335230737954,2012
1898,complement_national,0.020329335230737954,2012
1899,national_actions,0.020329335230737954,2012
1900,actions_example,0.020329335230737954,2012
1901,example_single,0.020329335230737954,2012
1902,market_act,0.06098800569221387,2012
1903,act_proposed,0.020329335230737954,2012
1904,proposed_commission,0.020329335230737954,2012
1905,commission_endorsed,0.020329335230737954,2012
1906,european_parlia,0.020329335230737954,2012
1907,parlia_ment,0.020329335230737954,2012
1908,ment_european,0.020329335230737954,2012
1909,council_a,0.020329335230737954,2012
1910,a_number,0.020329335230737954,2012
1911,number_growth,0.020329335230737954,2012
1912,levers_could,0.020329335230737954,2012
1913,could_deliver,0.020329335230737954,2012
1914,deliver_rapid,0.020329335230737954,2012
1915,rapid_results,0.020329335230737954,2012
1916,results_2012,0.020329335230737954,2012
1917,2012_pursued,0.020329335230737954,2012
1918,pursued_individually,0.020329335230737954,2012
1919,individually_member,0.020329335230737954,2012
1920,state_part,0.020329335230737954,2012
1921,part_eu,0.020329335230737954,2012
1922,eu_wide,0.020329335230737954,2012
1923,wide_action,0.020329335230737954,2012
1924,action_three,0.020329335230737954,2012
1925,three_examples,0.020329335230737954,2012
1926,examples_growth,0.020329335230737954,2012
1927,potential_•,0.020329335230737954,2012
1928,•_the,0.2236226875381175,2012
1929,eu_digital,0.020329335230737954,2012
1930,digital_single,0.020329335230737954,2012
1931,market_built,0.020329335230737954,2012
1932,built_œ,0.020329335230737954,2012
1933,œ_developing,0.04065867046147591,2012
1934,developing_eu,0.020329335230737954,2012
1935,eu_market,0.020329335230737954,2012
1936,market_secure,0.020329335230737954,2012
1937,secure_mobile,0.020329335230737954,2012
1938,mobile_on-line,0.020329335230737954,2012
1939,on-line_payment,0.020329335230737954,2012
1940,payment_systems,0.020329335230737954,2012
1941,systems_improving,0.020329335230737954,2012
1942,improving_data,0.020329335230737954,2012
1943,data_protection,0.020329335230737954,2012
1944,protection_rules,0.020329335230737954,2012
1945,rules_promoting,0.020329335230737954,2012
1946,promoting_use,0.020329335230737954,2012
1947,use_public,0.04065867046147591,2012
1948,public_sector,0.06098800569221387,2012
1949,sector_information,0.020329335230737954,2012
1950,information_en,0.020329335230737954,2012
1951,en_8,0.020329335230737954,2012
1952,8_en,0.020329335230737954,2012
1953,en_œ,0.020329335230737954,2012
1954,œ_making,0.04065867046147591,2012
1955,making_radio,0.020329335230737954,2012
1956,radio_spectrum,0.020329335230737954,2012
1957,spectrum_available,0.020329335230737954,2012
1958,available_particular,0.020329335230737954,2012
1959,particular_fast-growing,0.020329335230737954,2012
1960,fast-growing_mobile,0.020329335230737954,2012
1961,mobile_data,0.020329335230737954,2012
1962,data_market,0.020329335230737954,2012
1963,market_at,0.020329335230737954,2012
1964,at_time,0.04065867046147591,2012
1965,time_investments,0.020329335230737954,2012
1966,investments_need,0.020329335230737954,2012
1967,need_encouraged,0.020329335230737954,2012
1968,encouraged_high-speed,0.020329335230737954,2012
1969,high-speed_broadband,0.020329335230737954,2012
1970,broadband_connections,0.020329335230737954,2012
1971,connections_œ,0.020329335230737954,2012
1972,œ_reducing,0.020329335230737954,2012
1973,reducing_costs,0.020329335230737954,2012
1974,costs_improving,0.020329335230737954,2012
1975,improving_quality,0.020329335230737954,2012
1976,quality_delivery,0.020329335230737954,2012
1977,delivery_goods,0.020329335230737954,2012
1978,goods_services,0.020329335230737954,2012
1979,services_bought,0.020329335230737954,2012
1980,bought_online,0.020329335230737954,2012
1981,online_cluding,0.020329335230737954,2012
1982,cluding_delivering,0.020329335230737954,2012
1983,delivering_sufficient,0.020329335230737954,2012
1984,sufficient_level,0.020329335230737954,2012
1985,level_consumer,0.020329335230737954,2012
1986,consumer_protection,0.020329335230737954,2012
1987,protection_œ,0.020329335230737954,2012
1988,œ_eliminating,0.020329335230737954,2012
1989,eliminating_sales,0.020329335230737954,2012
1990,sales_restrictions,0.04065867046147591,2012
1991,restrictions_based,0.04065867046147591,2012
1992,based_nationality,0.04065867046147591,2012
1993,nationality_residence,0.04065867046147591,2012
1994,residence_the,0.020329335230737954,2012
1995,commission_contribute,0.020329335230737954,2012
1996,contribute_th,0.020329335230737954,2012
1997,th_issuing,0.020329335230737954,2012
1998,issuing_guidelines,0.020329335230737954,2012
1999,guidelines_implementation,0.020329335230737954,2012
2000,implementation_article,0.020329335230737954,2012
2001,article_20,0.020329335230737954,2012
2002,20_service,0.020329335230737954,2012
2003,service_directive,0.020329335230737954,2012
2004,directive_œ,0.020329335230737954,2012
2005,developing_on-line,0.020329335230737954,2012
2006,on-line_dispute,0.020329335230737954,2012
2007,dispute_resoluti,0.020329335230737954,2012
2008,resoluti_systems,0.020329335230737954,2012
2009,systems_provide,0.020329335230737954,2012
2010,provide_fast,0.020329335230737954,2012
2011,fast_reliable,0.020329335230737954,2012
2012,reliable_arbitration,0.020329335230737954,2012
2013,arbitration_consumers,0.020329335230737954,2012
2014,consumers_businesses,0.020329335230737954,2012
2015,businesses_case,0.020329335230737954,2012
2016,case_dispute,0.020329335230737954,2012
2017,dispute_œ,0.020329335230737954,2012
2018,œ_using,0.020329335230737954,2012
2019,using_power,0.020329335230737954,2012
2020,power_ict,0.020329335230737954,2012
2021,ict_deliver,0.020329335230737954,2012
2022,deliver_smart,0.020329335230737954,2012
2023,smart_energy,0.020329335230737954,2012
2024,energy_transport,0.020329335230737954,2012
2025,transport_systems,0.020329335230737954,2012
2026,systems_linking,0.020329335230737954,2012
2027,linking_corners,0.020329335230737954,2012
2028,corners_eu,0.020329335230737954,2012
2029,eu_smart,0.020329335230737954,2012
2030,smart_electricity,0.020329335230737954,2012
2031,electricity_grids,0.020329335230737954,2012
2032,grids_high,0.020329335230737954,2012
2033,high_levels,0.04065867046147591,2012
2034,levels_energy,0.020329335230737954,2012
2035,efficiency_widespread,0.020329335230737954,2012
2036,widespread_us,0.020329335230737954,2012
2037,us_e,0.04065867046147591,2012
2038,e_renewable,0.020329335230737954,2012
2039,renewable_energy,0.020329335230737954,2012
2040,energy_made,0.020329335230737954,2012
2041,made_possible,0.020329335230737954,2012
2042,possible_sophisticated,0.020329335230737954,2012
2043,sophisticated_use,0.020329335230737954,2012
2044,use_icts,0.020329335230737954,2012
2045,icts_world-class,0.020329335230737954,2012
2046,world-class_logistics,0.020329335230737954,2012
2047,logistics_servicing,0.020329335230737954,2012
2048,servicing_internal,0.020329335230737954,2012
2049,market_essential,0.020329335230737954,2012
2050,essential_co,0.020329335230737954,2012
2051,co_mponents,0.020329335230737954,2012
2052,mponents_modern,0.020329335230737954,2012
2053,modern_competitive,0.020329335230737954,2012
2054,competitive_economy,0.020329335230737954,2012
2055,economy_crucial,0.020329335230737954,2012
2056,crucial_eu,0.020329335230737954,2012
2057,eu_development,0.020329335230737954,2012
2058,development_coming,0.020329335230737954,2012
2059,coming_years,0.04065867046147591,2012
2060,years_•,0.020329335230737954,2012
2061,•_a,0.04065867046147591,2012
2062,a_real,0.020329335230737954,2012
2063,real_internal,0.020329335230737954,2012
2064,market_services,0.020329335230737954,2012
2065,services_œ,0.020329335230737954,2012
2066,œ_in,0.020329335230737954,2012
2067,in_many,0.04065867046147591,2012
2068,states_awareness,0.020329335230737954,2012
2069,awareness_economic,0.020329335230737954,2012
2070,economic_opera,0.020329335230737954,2012
2071,opera_tors,0.020329335230737954,2012
2072,tors_possibilities,0.020329335230737954,2012
2073,possibilities_offered,0.020329335230737954,2012
2074,offered_services,0.020329335230737954,2012
2075,services_directive,0.04065867046147591,2012
2076,directive_limited,0.020329335230737954,2012
2077,limited_the,0.020329335230737954,2012
2078,``_points,0.020329335230737954,2012
2079,points_single,0.020329335230737954,2012
2080,single_contact,0.020329335230737954,2012
2081,contact_'',0.020329335230737954,2012
2082,''_help,0.020329335230737954,2012
2083,help_businesses,0.020329335230737954,2012
2084,businesses_obtain,0.020329335230737954,2012
2085,obtain_relevant,0.020329335230737954,2012
2086,relevant_information,0.020329335230737954,2012
2087,information_complete,0.020329335230737954,2012
2088,complete_formalities,0.020329335230737954,2012
2089,formalities_yet,0.020329335230737954,2012
2090,yet_exist,0.020329335230737954,2012
2091,exist_the,0.020329335230737954,2012
2092,commission_taking,0.020329335230737954,2012
2093,taking_measures,0.020329335230737954,2012
